"iyear","country_txt","latitude","longitude","attacktype1_txt","nkill"
1978,"France",42.093826,9.502568,"Bombing/Explosion",0
1978,"France",42.554742,9.424047,"Bombing/Explosion",NA
1978,"France",42.467512,9.473267,"Bombing/Explosion",0
1978,"France",42.309409,9.149022,"Bombing/Explosion",0
1978,"Switzerland",46.198392,6.142296,"Bombing/Explosion",0
1978,"Spain",43.362532,-1.791497,"Bombing/Explosion",0
1978,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1978,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1978,"United Kingdom",54.706718,-7.592867,"Armed Assault",1
1978,"Italy",45.072731,7.679541,"Armed Assault",0
1978,"Italy",45.469212,9.174508,"Armed Assault",0
1978,"France",41.75,8.716667,"Bombing/Explosion",NA
1978,"France",45.777222,3.087025,"Bombing/Explosion",0
1978,"France",49.364692,6.046012,"Bombing/Explosion",0
1978,"Spain",43.280364,-2.171588,"Assassination",1
1978,"Italy",44.407062,8.933989,"Armed Assault",0
1978,"Spain",43.208759,-2.774116,"Assassination",1
1978,"Spain",28.124824,-15.430008,"Bombing/Explosion",0
1978,"United Kingdom",51.504387,-0.140041,"Assassination",1
1978,"Spain",37.361755,-4.850014,"Bombing/Explosion",0
1978,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",1
1978,"Italy",41.890961,12.490069,"Armed Assault",NA
1978,"Italy",45.072731,7.679541,"Hostage Taking (Barricade Incident)",NA
1978,"Italy",39.215409,9.109324,"Bombing/Explosion",0
1978,"Italy",45.735,7.313234,"Bombing/Explosion",NA
1978,"Austria",48.208174,16.373819,"Armed Assault",NA
1978,"United Kingdom",54.50853,-6.763131,"Bombing/Explosion",1
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",NA
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",NA
1978,"Spain",40.465595,-3.696263,"Assassination",2
1978,"France",41.387174,9.159269,"Bombing/Explosion",0
1978,"France",41.387174,9.159269,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"Italy",40.735333,13.948148,"Bombing/Explosion",0
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1978,"Italy",40.840097,14.251636,"Armed Assault",0
1978,"Italy",43.879649,11.096304,"Facility/Infrastructure Attack",0
1978,"Italy",45.792752,9.020971,"Hostage Taking (Barricade Incident)",0
1978,"United Kingdom",51.504387,-0.140041,"Assassination",0
1978,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1978,"France",48.856644,2.34233,"Hostage Taking (Barricade Incident)",2
1978,"United Kingdom",54.863117,-6.278343,"Assassination",1
1978,"France",48.856644,2.34233,"Assassination",2
1978,"Italy",38.910536,16.587757,"Hostage Taking (Kidnapping)",NA
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"United Kingdom",55.011562,-7.312045,"Assassination",1
1978,"Greece",37.99749,23.762728,"Armed Assault",0
1978,"United Kingdom",54.787715,-6.492314,"Assassination",1
1978,"Spain",NA,NA,"Bombing/Explosion",0
1978,"United Kingdom",54.250039,-6.703625,"Armed Assault",1
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"West Germany (FRG)",NA,NA,"Bombing/Explosion",0
1978,"United Kingdom",51.504387,-0.140041,"Armed Assault",2
1978,"United Kingdom",54.418875,-8.088046,"Armed Assault",1
1978,"West Germany (FRG)",51.148407,6.357643,"Bombing/Explosion",0
1978,"West Germany (FRG)",51.191261,6.442066,"Bombing/Explosion",0
1978,"France",41.930607,8.742907,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1978,"Spain",42.880447,-8.546303,"Assassination",1
1978,"Spain",41.400635,2.150913,"Assassination",1
1978,"Spain",43.066466,-2.489145,"Assassination",1
1978,"Spain",43.291618,-1.977903,"Assassination",1
1978,"Spain",43.291618,-1.977903,"Assassination",1
1978,"Spain",28.291564,-16.62913,"Assassination",1
1978,"Spain",43.362532,-1.791497,"Assassination",1
1978,"Spain",41.560953,2.01044,"Armed Assault",0
1978,"Spain",41.355613,2.070432,"Bombing/Explosion",0
1978,"Spain",41.763598,-2.464921,"Bombing/Explosion",0
1978,"Spain",41.763598,-2.464921,"Bombing/Explosion",0
1978,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1978,"United Kingdom",54.183052,-6.341388,"Assassination",1
1978,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1978,"Cyprus",35.166723,33.367575,"Armed Assault",NA
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"United Kingdom",54.62486,-7.10829,"Armed Assault",1
1978,"Italy",NA,NA,"Facility/Infrastructure Attack",0
1978,"Italy",NA,NA,"Facility/Infrastructure Attack",0
1978,"Italy",NA,NA,"Facility/Infrastructure Attack",0
1978,"Spain",43.291618,-1.977903,"Hostage Taking (Kidnapping)",0
1978,"Spain",43.291618,-1.977903,"Bombing/Explosion",0
1978,"France",48.856644,2.34233,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1978,"France",42.699997,9.447317,"Assassination",0
1978,"France",42.63651,8.937046,"Assassination",0
1978,"France",42.567651,8.757222,"Bombing/Explosion",0
1978,"France",42.567651,8.757222,"Bombing/Explosion",0
1978,"France",42.699997,9.447317,"Assassination",0
1978,"France",42.034855,8.899247,"Bombing/Explosion",NA
1978,"Italy",45.469212,9.174508,"Armed Assault",0
1978,"West Germany (FRG)",52.923341,9.23117,"Bombing/Explosion",0
1978,"Spain",43.291618,-1.977903,"Armed Assault",2
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",45.625515,9.037346,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",41.733244,12.278939,"Bombing/Explosion",0
1978,"Italy",43.110701,12.389172,"Hostage Taking (Kidnapping)",0
1978,"Italy",45.072731,7.679541,"Assassination",1
1978,"Italy",41.890961,12.490069,"Assassination",1
1978,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1978,"United Kingdom",54.347539,-6.656108,"Armed Assault",1
1978,"Italy",45.469212,9.174508,"Armed Assault",0
1978,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"Spain",NA,NA,"Assassination",1
1978,"Italy",39.142946,9.51975,"Hostage Taking (Kidnapping)",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.183052,-6.341388,"Armed Assault",1
1978,"Spain",43.258434,-2.921819,"Hostage Taking (Kidnapping)",1
1978,"Spain",43.258434,-2.921819,"Assassination",1
1978,"Spain",43.10372,-2.034254,"Assassination",1
1978,"France",43.296482,5.36978,"Armed Assault",9
1978,"Ireland",53.361675,-6.245485,"Armed Assault",0
1978,"Spain",43.215187,-2.415702,"Assassination",1
1978,"Spain",43.215187,-2.415702,"Assassination",1
1978,"Spain",43.291618,-1.977903,"Assassination",2
1978,"Netherlands",52.370216,4.895168,"Unknown",0
1978,"Italy",41.890961,12.490069,"Assassination",1
1978,"Italy",40.840097,14.251636,"Assassination",1
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1978,"Spain",43.365509,-2.503344,"Assassination",1
1978,"Spain",40.465595,-3.696263,"Armed Assault",0
1978,"Spain",43.258434,-2.921819,"Armed Assault",2
1978,"Spain",43.258434,-2.921819,"Assassination",2
1978,"Italy",43.843014,10.507994,"Assassination",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Spain",43.258434,-2.921819,"Assassination",2
1978,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1978,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1978,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1978,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",0
1978,"Italy",45.438328,10.991762,"Armed Assault",0
1978,"Spain",43.169068,-2.632655,"Assassination",1
1978,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1978,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1978,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1978,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1978,"Spain",43.189944,-2.052454,"Assassination",1
1978,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1978,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1978,"Spain",43.291618,-1.977903,"Assassination",1
1978,"Spain",43.130387,-2.542155,"Bombing/Explosion",0
1978,"Spain",43.136978,-2.073914,"Assassination",1
1978,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",0
1978,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1978,"Spain",43.321127,-1.898775,"Assassination",1
1978,"Spain",43.317073,-2.678975,"Assassination",1
1978,"West Germany (FRG)",50.11797,8.644191,"Unarmed Assault",0
1978,"Italy",41.640137,13.351902,"Assassination",3
1978,"Spain",43.267549,-1.975814,"Armed Assault",0
1978,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",1
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1978,"Spain",43.291618,-1.977903,"Bombing/Explosion",0
1978,"Spain",42.815372,-1.653616,"Bombing/Explosion",0
1978,"Spain",43.291618,-1.977903,"Bombing/Explosion",0
1978,"Spain",43.311307,-1.900896,"Armed Assault",1
1978,"Spain",43.20752,-2.887839,"Armed Assault",0
1978,"Spain",43.090476,-2.31322,"Armed Assault",1
1978,"Italy",45.469212,9.174508,"Assassination",0
1978,"Spain",40.465595,-3.696263,"Assassination",1
1978,"Spain",43.291618,-1.977903,"Armed Assault",0
1978,"Italy",39.215409,9.109324,"Hostage Taking (Kidnapping)",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1978,"Spain",43.222177,-2.885668,"Armed Assault",2
1978,"United Kingdom",54.607712,-5.95621,"Assassination",1
1978,"Spain",43.220496,-2.733236,"Assassination",1
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"Spain",43.338233,-1.789272,"Assassination",1
1978,"Spain",NA,NA,"Hostage Taking (Kidnapping)",0
1978,"Spain",36.719648,-4.420016,"Armed Assault",NA
1978,"Switzerland",46.198392,6.142296,"Bombing/Explosion",0
1978,"United Kingdom",54.347539,-6.656108,"Bombing/Explosion",0
1978,"United Kingdom",54.462837,-7.026944,"Bombing/Explosion",0
1978,"France",48.856644,2.34233,"Bombing/Explosion",0
1978,"Spain",43.224079,-2.718935,"Unknown",NA
1978,"Italy",41.890961,12.490069,"Unknown",NA
1978,"Spain",43.258434,-2.921819,"Unknown",0
1978,"Spain",43.291618,-1.977903,"Assassination",3
1978,"Spain",43.276631,-7.813494,"Assassination",1
1978,"Spain",43.291618,-1.977903,"Hostage Taking (Kidnapping)",0
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"France",42.699997,9.447317,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1978,"United Kingdom",54.515694,-6.055724,"Assassination",0
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"United Kingdom",54.515694,-6.055724,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Assassination",0
1978,"Switzerland",46.198392,6.142296,"Bombing/Explosion",NA
1978,"Spain",42.84964,-2.692359,"Assassination",1
1978,"Spain",43.32412,-1.929857,"Assassination",1
1978,"Italy",45.072731,7.679541,"Armed Assault",2
1978,"Italy",45.434336,12.338786,"Assassination",0
1978,"Italy",45.434336,12.338786,"Unknown",0
1978,"Italy",43.768732,11.256901,"Armed Assault",0
1978,"Spain",43.291618,-1.977903,"Assassination",1
1978,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1978,"United Kingdom",52.405838,-1.512661,"Bombing/Explosion",NA
1978,"United Kingdom",51.455313,-2.591902,"Bombing/Explosion",0
1978,"United Kingdom",53.480713,-2.234377,"Bombing/Explosion",0
1978,"United Kingdom",53.410777,-2.977838,"Bombing/Explosion",0
1978,"United Kingdom",50.904962,-1.403232,"Bombing/Explosion",0
1978,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1978,"Italy",45.409538,11.876554,"Assassination",0
1978,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1978,"Spain",43.325239,-3.011475,"Assassination",1
1978,"Italy",45.70987,11.48063,"Bombing/Explosion",0
1978,"Italy",45.796275,11.758312,"Bombing/Explosion",0
1978,"Italy",45.217099,12.278815,"Unknown",NA
1978,"Italy",45.495837,12.244107,"Bombing/Explosion",0
1978,"Italy",45.504691,11.405829,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1978,"United Kingdom",54.50853,-6.763131,"Facility/Infrastructure Attack",0
1978,"United Kingdom",54.600305,-7.298402,"Facility/Infrastructure Attack",0
1978,"United Kingdom",54.42071,-6.443767,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",NA
1978,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1978,"United Kingdom",54.077313,-6.608787,"Armed Assault",3
1978,"France",43.481402,-1.514699,"Assassination",1
1978,"Spain",40.465595,-3.696263,"Assassination",1
1978,"Italy",41.890961,12.490069,"Armed Assault",NA
1978,"Italy",NA,NA,"Assassination",0
1978,"Italy",43.768732,11.256901,"Armed Assault",NA
1978,"Italy",41.890961,12.490069,"Armed Assault",0
1979,"France",41.930607,8.742907,"Armed Assault",0
1979,"Spain",42.815372,-1.653616,"Bombing/Explosion",1
1979,"Spain",43.163605,-2.779337,"Assassination",1
1979,"Spain",40.465595,-3.696263,"Assassination",1
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",28.124824,-15.430008,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",NA
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Spain",43.047076,-2.204605,"Assassination",2
1979,"Spain",43.143332,-2.962985,"Assassination",0
1979,"France",41.930607,8.742907,"Bombing/Explosion",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1979,"Austria",48.208174,16.373819,"Assassination",0
1979,"Italy",45.469212,9.174508,"Hostage Taking (Kidnapping)",NA
1979,"Spain",40.465595,-3.696263,"Assassination",1
1979,"Italy",41.890961,12.490069,"Hostage Taking (Kidnapping)",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",1
1979,"Italy",41.890961,12.490069,"Assassination",1
1979,"France",42.309409,9.149022,"Unknown",NA
1979,"Spain",40.465595,-3.696263,"Unknown",0
1979,"Spain",40.465595,-3.696263,"Assassination",1
1979,"France",43.388051,-1.663055,"Assassination",0
1979,"Spain",43.178205,-2.31164,"Bombing/Explosion",2
1979,"Denmark",55.676075,12.568316,"Bombing/Explosion",0
1979,"Denmark",55.676075,12.568316,"Bombing/Explosion",0
1979,"Italy",45.817605,8.826384,"Assassination",0
1979,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1979,"Spain",43.320664,-3.020252,"Armed Assault",0
1979,"Italy",45.469212,9.174508,"Hostage Taking (Kidnapping)",0
1979,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1979,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1979,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1979,"Italy",45.694903,9.669953,"Bombing/Explosion",0
1979,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1979,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1979,"United Kingdom",51.523072,0.592514,"Bombing/Explosion",0
1979,"West Germany (FRG)",51.931264,7.352391,"Bombing/Explosion",0
1979,"Italy",44.49419,11.346518,"Bombing/Explosion",0
1979,"Italy",45.072731,7.679541,"Assassination",1
1979,"Spain",43.291618,-1.977903,"Assassination",1
1979,"Spain",36.686562,-6.137173,"Assassination",1
1979,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1979,"Italy",45.072731,7.679541,"Hostage Taking (Kidnapping)",0
1979,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1979,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1979,"Spain",43.291618,-1.977903,"Assassination",0
1979,"Spain",42.06388,-1.605718,"Armed Assault",0
1979,"Italy",40.727165,8.558468,"Hostage Taking (Kidnapping)",0
1979,"Italy",41.890961,12.490069,"Assassination",0
1979,"Italy",41.890961,12.490069,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"Italy",38.236355,16.259982,"Hostage Taking (Kidnapping)",0
1979,"Italy",45.539838,10.222956,"Hostage Taking (Kidnapping)",0
1979,"United Kingdom",54.607712,-5.95621,"Assassination",0
1979,"Italy",40.840097,14.251636,"Armed Assault",0
1979,"Spain",36.529688,-6.292657,"Bombing/Explosion",0
1979,"Italy",44.407062,8.933989,"Assassination",1
1979,"Italy",45.469212,9.174508,"Armed Assault",0
1979,"United Kingdom",54.842824,-6.667731,"Armed Assault",0
1979,"Spain",43.258434,-2.921819,"Armed Assault",0
1979,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",NA
1979,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",NA
1979,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",NA
1979,"Italy",38.11564,13.361406,"Assassination",1
1979,"Italy",41.890961,12.490069,"Assassination",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",42.907739,-2.064756,"Assassination",1
1979,"Spain",41.400635,2.150913,"Facility/Infrastructure Attack",0
1979,"France",48.856644,2.34233,"Bombing/Explosion",0
1979,"Portugal",37.742242,-25.67495,"Bombing/Explosion",0
1979,"Portugal",37.742242,-25.67495,"Assassination",0
1979,"Italy",45.469212,9.174508,"Assassination",1
1979,"United Kingdom",54.607712,-5.95621,"Assassination",0
1979,"Spain",42.84964,-2.692359,"Assassination",0
1979,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1979,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1979,"Spain",39.470239,-0.376805,"Bombing/Explosion",0
1979,"Spain",43.099441,-2.381747,"Assassination",1
1979,"Spain",43.136978,-2.073914,"Bombing/Explosion",1
1979,"Spain",39.470239,-0.376805,"Armed Assault",1
1979,"Italy",43.716135,10.396584,"Hostage Taking (Kidnapping)",0
1979,"Greece",37.99749,23.762728,"Assassination",1
1979,"Ireland",53.361675,-6.245485,"Assassination",1
1979,"Spain",43.338233,-1.789272,"Assassination",1
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1979,"Italy",40.320996,9.330356,"Hostage Taking (Kidnapping)",0
1979,"France",48.856644,2.34233,"Hostage Taking (Barricade Incident)",0
1979,"Italy",45.072731,7.679541,"Armed Assault",0
1979,"Italy",44.807866,10.329548,"Hostage Taking (Kidnapping)",0
1979,"Italy",40.840097,14.251636,"Bombing/Explosion",0
1979,"Italy",45.13344,10.026135,"Armed Assault",0
1979,"Spain",42.815372,-1.653616,"Hostage Taking (Kidnapping)",0
1979,"Italy",45.535858,9.238889,"Bombing/Explosion",0
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",43.22048,-2.021122,"Armed Assault",1
1979,"Spain",43.18418,-2.473289,"Armed Assault",0
1979,"United Kingdom",54.50853,-6.763131,"Facility/Infrastructure Attack",0
1979,"United Kingdom",54.536706,-6.70361,"Facility/Infrastructure Attack",0
1979,"Spain",41.400635,2.150913,"Facility/Infrastructure Attack",0
1979,"Spain",41.400635,2.150913,"Facility/Infrastructure Attack",0
1979,"United Kingdom",54.787715,-6.492314,"Facility/Infrastructure Attack",0
1979,"United Kingdom",54.607712,-5.95621,"Assassination",2
1979,"Italy",44.837838,11.620399,"Hostage Taking (Kidnapping)",0
1979,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1979,"Italy",45.072731,7.679541,"Armed Assault",0
1979,"France",48.856644,2.34233,"Unarmed Assault",0
1979,"Italy",45.73813,9.218926,"Armed Assault",0
1979,"Italy",45.469212,9.174508,"Hostage Taking (Kidnapping)",0
1979,"Spain",43.258434,-2.921819,"Facility/Infrastructure Attack",0
1979,"Spain",43.258434,-2.921819,"Facility/Infrastructure Attack",0
1979,"Spain",43.267454,-2.020169,"Hostage Taking (Kidnapping)",0
1979,"Spain",41.400635,2.150913,"Assassination",2
1979,"Italy",45.539838,10.222956,"Hostage Taking (Kidnapping)",NA
1979,"Italy",38.217002,15.637014,"Hostage Taking (Kidnapping)",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"United Kingdom",54.607712,-5.95621,"Armed Assault",0
1979,"Spain",35.292339,-2.938794,"Bombing/Explosion",0
1979,"Spain",35.292339,-2.938794,"Bombing/Explosion",0
1979,"Ireland",NA,NA,"Hostage Taking (Kidnapping)",1
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"United Kingdom",54.706718,-7.592867,"Assassination",1
1979,"Spain",43.35441,-2.846714,"Assassination",1
1979,"Italy",41.890961,12.490069,"Armed Assault",0
1979,"Spain",43.297222,-2.991667,"Armed Assault",0
1979,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1979,"Spain",43.297258,-2.256848,"Assassination",0
1979,"Spain",42.84964,-2.692359,"Assassination",1
1979,"Spain",43.258434,-2.921819,"Armed Assault",0
1979,"Belgium",50.836426,4.367415,"Bombing/Explosion",0
1979,"Spain",40.465595,-3.696263,"Assassination",1
1979,"Spain",40.465595,-3.696263,"Assassination",1
1979,"Spain",43.338233,-1.789272,"Hostage Taking (Kidnapping)",0
1979,"Switzerland",47.538016,7.727026,"Bombing/Explosion",0
1979,"France",41.591369,9.278311,"Bombing/Explosion",0
1979,"United Kingdom",54.50853,-6.763131,"Assassination",0
1979,"Spain",28.124824,-15.430008,"Hostage Taking (Barricade Incident)",0
1979,"Italy",41.467597,12.9037,"Assassination",0
1979,"Spain",42.84964,-2.692359,"Hostage Taking (Kidnapping)",0
1979,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1979,"Spain",41.359583,2.099704,"Assassination",0
1979,"Italy",44.49419,11.346518,"Hostage Taking (Kidnapping)",0
1979,"Spain",43.291618,-1.977903,"Armed Assault",0
1979,"Spain",43.325239,-3.011475,"Armed Assault",0
1979,"United Kingdom",50.943756,-2.629749,"Bombing/Explosion",0
1979,"Spain",43.507604,-5.604447,"Assassination",1
1979,"Spain",41.400635,2.150913,"Assassination",0
1979,"United Kingdom",54.250039,-6.703625,"Bombing/Explosion",2
1979,"Switzerland",47.58953,8.17571,"Bombing/Explosion",0
1979,"Norway",59.913869,10.752245,"Hijacking",0
1979,"Italy",41.594442,12.826349,"Hostage Taking (Kidnapping)",0
